Permalink	Nombre_corr2	Type	Fecha	Engagement	mes	periodo	Pago	Message.y	bloque
https://www.facebook.com/1592347714335353/posts/2341316792771771/	Marina Magnani	photo	2019-04-29T00:00:00Z	1315	abril	1	No	Infinitas gracias a l@s compañer@s que militaron acompañaron y eligieron la lista Sumar para representarles en el Concejo Municipal. Gracias por la confianza será un orgullo y una enorme responsabilidad que seguiré desempeñando con la mayor dedicación.  Un agradecimiento especial  al compañero Marcos Cleri quien realizó el mayor gesto de humildad para que la unidad del peronismo fuera posible con la coherencia la lealtad y la grandeza dignas de los mejores referentes de nuestra historia como movimiento nacional y popular.	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2341692276067556/	Marina Magnani	photo	2019-04-30T00:00:00Z	300	abril	1	No	CAPACITACIÓN EN GESTIÓN DE INSTITUCIONES INTERMEDIAS📌 Módulo 1: Sábado 4 de mayo - 9:30hs.Herramientas administrativas📌 Módulo 2: Sábado 1 de junio - 9:30hs.Herramientas de planificación📌 Módulo 3: Sábado 6 de julio - 9:30hs.Perspectiva de género en instituciones📝 Inscripción: capacitacioninstituciones@gmail.com	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2341716472731803/	Marina Magnani	photo	2019-04-30T00:00:00Z	42	abril	1	No	PARO NACIONAL 🖐🏽Junto a las organizaciones sociales y sindicales marchamos en rechazo a las políticas de ajuste que implementa el gobierno macrista.#30A #ParoNacional	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2342361576000626/	Marina Magnani	photo	2019-05-01T00:00:00Z	62	mayo	1	No	Trabajadores: únanse sean hoy más hermanos que nunca. Sobre la hermandad de los que trabajan ha de levantarse en esta hermosa tierra la unidad de todos los argentinos (J.D.P) #diadeltrabajador #diadelatrabajadora#1demayo	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2343808372522613/	Marina Magnani	photo	2019-05-03T00:00:00Z	45	mayo	1	No	Mañana repintamos el histórico mural de Eva Perón ✌🏽💜Sumate a colaborar 💪🏽	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2343814015855382/	Marina Magnani	photo	2019-05-03T00:00:00Z	36	mayo	1	No	Reinauguración de la Seccional Rosario de AMMAR.Siempre hay que apostar a la organización y si es feminista mucho mejor 💪🏽💚💜	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2344200655816718/	Marina Magnani	photo	2019-05-04T00:00:00Z	277	mayo	1	No	CAPACITACIÓN EN GESTIÓN DE INSTITUCIONES INTERMEDIAS 🇦🇷Junto a Pablo Laporte presidente del Club Libertad participamos del primer módulo de la capacitación de gestión para instituciones.Los esperamos para seguir fortaleciendo y apoyando las instituciones comunitarias.📌Próximo módulo: sábado 1/6 - 9:30hs.  Complejo Cultural Atlas (Mitre 645) Entrada libre y gratuita	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2344302809139836/	Marina Magnani	photo	2019-05-04T00:00:00Z	126	mayo	1	No	100 AÑOS EVITA 💜Repintamos el histórico mural de Evita que estaba ubicado en Ov. Lagos y Pte. Perón ✌🏽#CentenarioEvita	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2344416029128514/	Marina Magnani	video	2019-05-04T00:00:00Z	7	mayo	1	No	Panel sobre Perspectiva de género y lucha anticapitalista junto a Zeidan diputada estadual por el PT de Río de Janeiro en la 7ma. Feria de la Red de Comercio Justo del Litoral.	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2346202632283187/	Marina Magnani	photo	2019-05-07T00:00:00Z	67	mayo	1	No	Evita 100 años 💜	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2346403855596398/	Marina Magnani	photo	2019-05-07T00:00:00Z	63	mayo	1	No	100 EVITAS 💜Acompañamos el proyecto artístico teatral y político que conmemoró el cumpleaños número 100 de Eva Duarte de Perón organizado por la Colectiva Mixta de Cultura y que se llevó a cabo en distintos puntos de nuestra ciudad. #evita100años	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2347330552170395/	Marina Magnani	link	2019-05-09T00:00:00Z	38	mayo	1	No	El diputado nacional Marcos Cleri exigió a Nación el congelamiento del precio del gasoil para el transporte público en el interior del país.	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2348167212086729/	Marina Magnani	photo	2019-05-10T00:00:00Z	119	mayo	1	No	Seguimos trabajando JUNT❤S por la Rosario que soñamos.	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2348521078718009/	Marina Magnani	photo	2019-05-11T00:00:00Z	43	mayo	1	No	Gracias a lxs compañerxs del Centro Cultural Las Delicias por el compromiso y la calidez de siempre ❤❤	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2348847978685319/	Marina Magnani	photo	2019-05-11T00:00:00Z	23	mayo	1	No	En el marco de las jornadas de pensamiento latinoamericano Homenaje a Rodolfo Kusch hicimos entrega la declaración de Visitante Distinguido al Dr. Carlos Cullen por su larga trayectoria en el pensamiento y la filosofía nacional y popular. También estuvo presente Jorge Coscia ex Secretario de Cultura de la Nación quién vino a presentar su nuevo documental La Palabra Originaria.	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2350860268484090/	Marina Magnani	photo	2019-05-14T00:00:00Z	149	mayo	1	No	JUNT💜SEs con todos y con todas 💪🏽#unidad #juntos #juntas #hayfuturo #unidadciudadana	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2351246875112096/	Marina Magnani	photo	2019-05-15T00:00:00Z	7	mayo	1	No	Seminario Intensivo de Economía Política	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2353425808227536/	Marina Magnani	video	2019-05-18T00:00:00Z	53	mayo	1	No	Siempre junto a Cristina 💙	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2354407978129319/	Marina Magnani	photo	2019-05-19T00:00:00Z	39	mayo	1	No	Junto al presidente del Club Libertad Pablo Laporte y al presidente del Club Unidad y Tesón Jerónimo Fogliato nos reunimos con Santiago presidente de la fundación El Sol Sale Para Todos para proyectar juntos la renovación de la matriz energética en los clubes de barrio.JUNT💙S	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2354428221460628/	Marina Magnani	photo	2019-05-19T00:00:00Z	33	mayo	1	No	Junto a Eduardo Toniolli estuvimos en la inauguración de la Biblioteca Popular Maestro Enrique Samar en el club social y deportivo 20 amigos.#JUNTOS 💙	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2356410174595766/	Marina Magnani	photo	2019-05-22T00:00:00Z	42	mayo	1	No	COMPAÑERXS Y AMIGXSEn este momento tan difícil que atravesamos como pueblo en el que muchos hogares sufren por causa de una mala política económica que castiga duramente a lxs trabajadores y lxs humildes se ha abierto un camino de esperanza. Nuestra compañera Cristina Fernandez de Kirchner convocó a la unidad de todo el peronismo y trabajó para que hoy tengamos una candidatura a Presidente y Vice que nos permita recuperar la patria los derechos y los sueños arrebatados. Te invitamos a que seas parte de este camino con la enorme alegría de saber que este 2019 volvemos a tener futuro 🇦🇷🗓 Lunes 27 de mayo🕐 18hs.📌 Complejo Cultural AtlasTRAER ALIMENTO NO PERECEDERO#FernandezFernandez #HayFuturo #HayOtroCamino #UnidosPodemos	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2356964947873622/	Marina Magnani	photo	2019-05-23T00:00:00Z	47	mayo	1	No	JUNT💜SEn todos los barrio de Rosario escuchando a cada una de las vecinas y vecinos para construir la ciudad que soñamos tener y vamos a construir juntos y juntas.	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2357777061125744/	Marina Magnani	photo	2019-05-24T00:00:00Z	32	mayo	1	No	Comenzó el Seminario Intensivo de Economía Política del Instituto Patria en Rosario a cargo del compañero Santiaga Franschina que se llevó a cabo en el Complejo Cultural Atlas 📊 El panel de la presentación estuvo a cargo del Dip. Nacional Marcos Cleri del Dip. Provincial Germán Bacarella y de Dip. por el Parlasur Diego Mansilla.#HayOtroCamino	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2358189987751118/	Marina Magnani	status	2019-05-25T00:00:00Z	15	mayo	1	No	Hay que volver a reconstruir los lazos necesarios para volver a construir una Patria para todos y todas 🇦🇷💙	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2359256870977763/	Marina Magnani	photo	2019-05-27T00:00:00Z	38	mayo	1	No	Hoy estuvimos en el Parque España acercandole a cada rosarino y rosarino nuestra propuesta electoral de cara al próximo 16 de junio. Estamos convencidos que juntos vamos a volver a construir una ciudad para todos y todas🇦🇷🌞💜#juntos #juntas #hayfuturo #HayOtroCamino	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2359599714276812/	Marina Magnani	photo	2019-05-27T00:00:00Z	33	mayo	1	No	Hoy! Te esperamos!🗓 Lunes 27 de mayo.🕖 18hs.📌 @ccatlas (mitre 645. Rosario)TRAER ALIMENTO NO PERECEDERO	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2360547994181984/	Marina Magnani	photo	2019-05-28T00:00:00Z	28	mayo	1	No	Hoy junto a Roberto Sukerman participamos de la charla El impacto de las políticas neoliberales sobre los sistemas de salud que se realizó en la Facultad de Medicina y la organizó la agrupación 22 de noviembre.Muchas gracias por la invitación 💚	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2361585110744939/	Marina Magnani	photo	2019-05-30T00:00:00Z	39	mayo	1	No	Este 16 de junio vamos juntos y juntas 💙#hayfuturo #hayotrocamino #juntos #juntas	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2362429897327127/	Marina Magnani	photo	2019-05-31T00:00:00Z	46	mayo	1	No	Acompañamos a Roberto Sukerman y Norma López en la presentación del proyecto de ordenanza para la creación de la Secretaría de Género y Diversidad.La Rosario igualitaria la construimos con la participación de todas todos y todes 💜💙💚❤🧡💛#juntos #juntas	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2363722420531208/	Marina Magnani	video	2019-06-02T00:00:00Z	31	junio	1	No	Necesitamos un presidente que defienda a la mayoría de los argentinos y las argentinas.#EntreTodos #EntreTodas	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2363902763846507/	Marina Magnani	photo	2019-06-02T00:00:00Z	60	junio	1	No	Vamos a bajar el precio del boleto de colectivo subiendo más pasajeros al sistema de transporte público. En los últimos dos años los boletos vendidos del TUP pasaron de 105 millones a 95 millones. Ese millón de pasajeros que se bajó del colectivo representa una caída de casi el 10% en dos años.Entre diciembre de 2015 y hoy el aumento del boleto fue muy superior a la inflación medida por el IPEC.Si el boleto hubiera acompañado la inflación hoy sería de $1814.La inflación fue del: 188%.El boleto aumentó un 268%. Pasó de $630 a $2317. Un boleto que puedan pagar los rosarinos Omar Perotti: boleto gratuito para estudiantes y trabajadores	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2364684863768297/	Marina Magnani	photo	2019-06-04T00:00:00Z	58	junio	1	No	Los femicidios aumentan. El presupuesto para prevenir y erradicar la violencia machista se reduce.Una vez nos volcamos a las calles al grito de ¡Ni una menos! Porque vivas y libres nos queremos 💪🏽💜💚#3j #niunamenos #marcha	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2365253060378144/	Marina Magnani	photo	2019-06-04T00:00:00Z	24	junio	1	No	Hoy visitamos la Vecinal Fisherton Sur la cuál lleva adelante un comedor para más de 200 vecinos y vecinas de barrio El Gráfico.Son tiempos difíciles y es necesario más que nunca estar juntos y organizarnos para volver a tener un futuro que nos incluya a todos y todas 💪🏽JUNT💜S	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2366119090291541/	Marina Magnani	photo	2019-06-06T00:00:00Z	47	junio	1	No	Hoy participamos del debate de propuestas sobre políticas públicas en discapacidad e inclusión organizado por MUCAR (Movimiento de Ciegos y Ambliopes Rosario).Nuestro proyecto de ciudad de provincia y de nación busca romper las barreras que limitan el acceso a los espacios públicos a los servicios y a los recursos que generan situaciones de exclusión volverlos accesibles para todos y todas.	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2368073243429459/	Marina Magnani	photo	2019-06-08T00:00:00Z	201	junio	1	Si	Segundo encuentro del Seminario Intensivo de  Economía Política organizado por el Instituto Patria.En esta oportunidad los paneles estuvieron a cargo de Alberto Botto secretario general del sindicato de Luz y Fuerza Juan Milito referente de la Unión de Almaceneros y Sergior Chouza economista y docente de la UNdAv.	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2368827380020712/	Marina Magnani	photo	2019-06-09T00:00:00Z	377	junio	1	No	JUNT💙S PARA CIUDAR LOS VOTOSGran encuentro junto a todos los compañeros y compañeras que van de ciudad y defender los votos de nuestro proyecto el próximo domingo.#juntosparaciudarlosvotos#juntossomosgigantes #elfuturoesjuntos	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2369320589971391/	Marina Magnani	photo	2019-06-10T00:00:00Z	32	junio	1	No	VAMOS LAS PIBAS 💪🏽💜🇦🇷⚽️Hoy nuestra selección femenina debuta en la Copa del Mundo en un partido contra Japón.Además el plantel está integrado por tres santafesinas Belén Potassa Vanina Correa y Virginia Gómez.Vamos Argentina vamos selección 🇦🇷💪🏽	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2369619219941528/	Marina Magnani	photo	2019-06-10T00:00:00Z	64	junio	1	No	Junto a Omar Perotti Marcelo Lewandowski y Maria Eugenia Bielsa recorrimos el barrio República de La Sexta.Nuestro proyecto político barrio por barrio vecinx por vecinx 💜💚💙💛#juntos #juntas #rosarioesgigante	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2370869579816492/	Marina Magnani	photo	2019-06-12T00:00:00Z	33	junio	1	No	MAÑANAS CULTURALES 🎙Junto a mi compañero Andrés Giménez le entregamos la declaración de interés municipal a el programa radial Mañanas Culturales 341Rock Programa que se transmite de lunes a viernes por la FM 341 Rock y el cuál tiene como objetivo principal difundir la cultura local.Felicitaciones por el compromiso que llevan adelante todos los días 💜	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2372369282999855/	Marina Magnani	photo	2019-06-14T00:00:00Z	55	junio	1	No	Nos reunimos con trabajadoras y trabajadores  municipales afirmando que el objetivo principal de nuestro proyecto político es defender sus derechos y generar más puestos de trabajo.TOD☀️S JUNT💙S	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2372370229666427/	Marina Magnani	photo	2019-06-14T00:00:00Z	36	junio	1	No	Junto a Roberto Sukerman acompañamos a los trabajadores y trabajadoras de salud en su reclamo por condiciones dignas de trabajo y su profesionalización.TOD☀️S JUNT💜S	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2373736206196496/	Marina Magnani	photo	2019-06-16T00:00:00Z	153	junio	1	No	🗳 El sueño colectivo de una provincia y una ciudad posible para todos y todas 🇦🇷#eleccionessantafe #santafe #rosario #santafeelige	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2374393049464145/	Marina Magnani	photo	2019-06-17T00:00:00Z	243	junio	1	No	HASTA LA VICTORIA 💜Muchas gracias a cada uno de los rosarinos y rosarinas que votó este proyecto político con la ilusión y la esperanza de poder reconstruir juntos y juntas una provincia y una ciudad con los valores de igualdad y justicia.Una mención especial para todos los compañeros y compañeras que recorrieron cada barrio de nuestra ciudad y que ayer se quedaron hasta muy tarde cuidando los votos.Vamos a militar y trabajar incansablemente para que en octubre volvamos a tener una Patria que nos abrace y nos contenga a todos y todas por igual.	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2374733039430146/	Marina Magnani	photo	2019-06-18T00:00:00Z	66	junio	1	No	GRAN 20 DE JUNIO EN ROSARIO. ESPERAMOS EN COMÚN UNIÓN A Cristina Fernandez de Kirchner EN EL Complejo Cultural AtlasÉste jueves nos encontramos a festejar el Año Nuevo de los Pueblos del Sur. El Inti Raymi es una fiesta celebrada desde el tiempo de los incas durante el solsticio de invierno para adorar al dios Sol. Aprovechamos nuestro Día de la Bandera Nacional para coincidir en un Gran Locro Patrio en el Complejo Cultural Atlas de Rosario. La idea de llevar adelante éste encuentro es de Ignacio Nacho Amaya. Es por eso que es su recuerdo realizaremos la celebración que contará con muestras fotográficas y espectáculos artísticos. En simultáneo se llevará adelante la inauguración de la exposición fotográfica “Néstor Kirchner Hombre de la Patria”. Significa el rescate y puesta en valor de documentos de imagen conservados en archivos familiares Archivo Histórico de la ciudad de Río Gallegos Archivo Histórico de la Provincia de Santa Cruz archivo fotográfico del diario La opinión austral archivo fotográfico de la Revista Tesis y el archivo fotográfico de TELAM que narran en imágenes la vida de Néstor Kirchner y su influencia en la historia reciente de la provincia de Santa Cruz Argentina y América Latina.Es por eso que quedan todas y todos invitados  a compartir la previa a la llegada de Cristina al Metropolitano dónde presentará su libro Sinceramente a las 17.00hs. #AniversarioUnidadCiudadana#AñoNuevoDelSol#DíaDeLaBandera #CristinaEnRosario	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2375139422722841/	Marina Magnani	link	2019-06-18T00:00:00Z	76	junio	1	No	En Rosario prohibimos el uso del glifosato a pesar de la resistencia del Frente Progresista y de Cambiemos.	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2376491682587615/	Marina Magnani	photo	2019-06-20T00:00:00Z	128	junio	1	No	Feliz día de la bandera 🇦🇷#20deJunio #CristinaEnRosario	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2378244005745716/	Marina Magnani	link	2019-06-22T00:00:00Z	169	junio	1	No	TOD☀️S	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2378727115697405/	Marina Magnani	photo	2019-06-23T00:00:00Z	59	junio	1	No	ES CON TOD☀️S ES CON TOD💜S.Estxs son lxs compañerxs del Frente Todos elegidos para representar a Santa Fe en la cámara de diputados. Orgullo y alegría de poder proponer a la sociedad candidatxs con enorme amor y compromiso con el pueblo 🇦🇷#FrenteDeTodos	Frente Nac. y Pop
https://www.facebook.com/1592347714335353/posts/2378740465696070/	Marina Magnani	video	2019-06-23T00:00:00Z	38	junio	1	No	Argentina merece otro gobierno.Ya es tiempo de TOD☀️S	Frente Nac. y Pop
