Permalink	mens_id	Type	Fecha	Engagement	mes	Message.y	mensaje
https://www.facebook.com/1509101616087339/posts/2264377773893049/	474_Renata Ghilotti_Cambiemos_2_No	video	2019-07-05T00:00:00Z	86	julio	“El cambio es real es concreto y es para siempre” #MacriPichetto2019LOS ARGENTINOS JUNTOS SOMOS IMPARABLES	cambio real concreto siempre macripichetto argentinos juntos imparables
https://www.facebook.com/1509101616087339/posts/2265180833812743/	475_Renata Ghilotti_Cambiemos_2_No	video	2019-07-06T00:00:00Z	51	julio	Gracias a la enorme gestión del @inaesarg  en sólo tres años se duplicó el acceso al crédito y el apoyo financiero se entregaron más de 1.000 millones de pesos y se generaron 500 proyectos nuevos  beneficiando así a los 18 millones de argentinos asociados a Cooperativas y logrando que nuestros proyectos productivos sigan creciendo y generando trabajo y calidad de vida para todos.  👏👏👏Felicitaciones @marcelocollomb y @german_pugnaloni #JuntosPorElCambio #MacriPichetto2019#Cooperativas #INAES #Cooperativismo #6dejulio #Argentina #FelizDia#CoopsDay	gracias enorme gestión años duplicó acceso crédito apoyo financiero entregaron millones pesos generaron proyectos beneficiando millones argentinos asociados cooperativas logrando proyectos productivos sigan creciendo generando trabajo calidad vida felicitaciones juntosporelcambio macripichetto cooperativas inaes cooperativismo dejulio argentina felizdia coopsday
https://www.facebook.com/1509101616087339/posts/2265203023810524/?substory_index=0	476_Renata Ghilotti_Cambiemos_2_No	photo	2019-07-06T00:00:00Z	103	julio	📺 | “Exigimos a la Municipalidad que rectifique de manera urgente la resolución que establece un boleto de colectivos a $3250 en el futuro es inviable pensar en ese aumento con un servicio tan deficiente en sus frecuencias confort y recorridos.”  #ElShowDeAJ por @teleferosario	exigimos municipalidad rectifique manera urgente resolución establece boleto colectivos futuro inviable pensar aumento servicio deficiente frecuencias confort recorridos elshowdeaj
https://www.facebook.com/1509101616087339/posts/2267211166943043/?substory_index=0	477_Renata Ghilotti_Cambiemos_2_No	photo	2019-07-09T00:00:00Z	77	julio	#9 de julio| Feliz Día de la Independencia 🇦🇷🇦🇷Casa Histórica de Tucumán. 📷:Ángel Paganelli año 1869.AGN-AGAS01-rg-3034-165222.	julio feliz independencia casa histórica tucumán ángel paganelli año agn agas rg
https://www.facebook.com/1509101616087339/posts/2267217746942385/?substory_index=0	478_Renata Ghilotti_Cambiemos_2_No	photo	2019-07-09T00:00:00Z	297	julio	Ellos cambiaron el futuro no pensaban igual pero tuvieron la grandeza de pensar más allá de sus diferencias. Hoy la Argentina nos exige esa misma convicción y grandeza.” @mauriciomacri #Presidente #9DeJulio #Independencia #Argentina #MacriPichetto2019	ellos cambiaron futuro pensaban igual grandeza pensar allá diferencias argentina exige convicción grandeza presidente dejulio independencia argentina macripichetto
https://www.facebook.com/1509101616087339/posts/2269708716693288/	479_Renata Ghilotti_Cambiemos_2_No	video	2019-07-12T00:00:00Z	166	julio	ESTE ES EL CAMINO 🇦🇷“Demostrando lo que valemos haciendo señores haciendo..” @mauriciomacri #ElCaminoDelCambio #MacriPresidente	camino demostrando valemos señores elcaminodelcambio macripresidente
https://www.facebook.com/1509101616087339/posts/2271143479883145/?substory_index=0	480_Renata Ghilotti_Cambiemos_2_No	photo	2019-07-14T00:00:00Z	250	julio	¡BOLETA COMPLETA! 🇦🇷	boleta completa
https://www.facebook.com/1509101616087339/posts/2271765186487641/	481_Renata Ghilotti_Cambiemos_2_No	link	2019-07-15T00:00:00Z	141	julio	¿Fue realmente necesario el aumento en la tarifa del transporte? 🚎📈-Presentamos nuestro informe sobre el balance de SEMTUR una de las empresas de transporte en #Rosario quien durante 2018 aumentó sus ingresos un 46% y obtuvo ganancias por más de $88 millones. Hoy tenemos uno de los boletos más caros del país $2750. En un escenario donde a pesar de las ganancias por parte de las empresas el servicio prestado sigue siendo #deficiente y pierde pasajeros día a día. 📁📊 Informe completo:	realmente necesario aumento tarifa transporte presentamos informe balance semtur empresas transporte rosario aumentó ingresos obtuvo ganancias millones boletos caros país escenario ganancias empresas servicio prestado deficiente pierde pasajeros informe completo
https://www.facebook.com/1509101616087339/posts/2273592702971556/	482_Renata Ghilotti_Cambiemos_2_Si	video	2019-07-17T00:00:00Z	679	julio	“Los argentinos pusimos primera y no vamos a volver atrás.” @mauriciomacri #VamosArgentina 🇦🇷🇦🇷🇦🇷	argentinos pusimos volver atrás vamosargentina
https://www.facebook.com/1509101616087339/posts/2274078252923001/?substory_index=0	483_Renata Ghilotti_Cambiemos_2_No	photo	2019-07-18T00:00:00Z	83	julio	A 25 años del atentado terrorista a la sede de la AMIA seguimos exigiendo justicia y verdad para las víctimas y para todos los argentinos. #Amia25Años	años atentado terrorista sede amia seguimos exigiendo justicia verdad víctimas argentinos amia años
https://www.facebook.com/1509101616087339/posts/2275796542751172/	484_Renata Ghilotti_Cambiemos_2_No	video	2019-07-20T00:00:00Z	64	julio	Feliz día del amigo para todos. Los quiero mucho. Renata 😘	feliz amigo quiero renata
https://www.facebook.com/1509101616087339/posts/2277369659260527/	485_Renata Ghilotti_Cambiemos_2_No	video	2019-07-22T00:00:00Z	101	julio	#EstoEsElCambio-“El resultado de tanto trabajo empieza a salir a la superficie.”#MacriPresidente #MMXIX. #esahoraonunca	estoeselcambio resultado trabajo empieza salir superficie macripresidente mmxix esahoraonunca
https://www.facebook.com/1509101616087339/posts/2278091349188358/	486_Renata Ghilotti_Cambiemos_2_Si	video	2019-07-23T00:00:00Z	761	julio	Y dice ser un tipo moderado. 👇 A esto vamos a volver si en octubre no seguimos defendiendo la República y la Democracia.	tipo moderado volver octubre seguimos defendiendo república democracia
https://www.facebook.com/1509101616087339/posts/2279627985701361/	487_Renata Ghilotti_Cambiemos_2_No	album	2019-07-25T00:00:00Z	38	julio	Junto a los amigos de Alcara Li Fusi programando la distinción del próximo 2 agosto y muchas otras actividades para las colectividades de nuestra ciudad. #alcaralifusi #Rosario #Diversa #Hermosa @ Rosario Santa Fe	amigos alcara li fusi programando distinción agosto otras actividades colectividades ciudad alcaralifusi rosario diversa hermosa rosario santa_fe
https://www.facebook.com/1509101616087339/posts/2281216468875846/	488_Renata Ghilotti_Cambiemos_2_No	link	2019-07-27T00:00:00Z	94	julio	Junto al concejal Agapito Blanco presentamos nuestro relevamiento sobre el estado en que se encuentran los baños públicos en el sector costero rosarino. Los resultados: 👇	concejal agapito blanco presentamos relevamiento estado encuentran baños públicos sector costero rosarino resultados
https://www.facebook.com/1509101616087339/posts/2282884815375678/	489_Renata Ghilotti_Cambiemos_2_No	video	2019-07-29T00:00:00Z	76	julio	#JuntosSomosImparables 🇦🇷	juntossomosimparables
https://www.facebook.com/1509101616087339/posts/2283449115319248/	490_Renata Ghilotti_Cambiemos_2_No	video	2019-07-30T00:00:00Z	183	julio	#JuntasSomosImparablesDefendamos el futuro de nuestros hijos. 💪🏼🇦🇷#VamosLasMujeres	juntassomosimparablesdefendamos futuro hijos vamoslasmujeres
https://www.facebook.com/1509101616087339/posts/2284567571874069/	491_Renata Ghilotti_Cambiemos_2_No	video	2019-07-31T00:00:00Z	1035	julio	#VamosArgentina 🇦🇷🇦🇷	vamosargentina
https://www.facebook.com/1509101616087339/posts/2285321035132056/	492_Renata Ghilotti_Cambiemos_2_No	link	2019-08-01T00:00:00Z	67	agosto	Pedimos explicaciones por los “nuevos tótems de consulta” que NO FUNCIONAN. El municipio decidió instalar (sólo en el centro) una serie de tótems destinados a informar a los pasajeros del transporte público sobre: llegada de los colectivos consulta de saldo revalidar carga virtual entre otras cuestiones pero como de costumbre NO FUNCIONAN y por ello exigimos explicaciones a la Sra Intendenta.Y vos: ¿Los viste? ¿Pudiste utilizarlos? ¿Qué opinas al respecto? https://www.rosario3.com/informaciongeneral/Alertan-por-mal-funcionamiento-de-los-paneles-de-consulta-del-transporte-urbano-20190731-0069.html	pedimos explicaciones tótems consulta funcionan municipio decidió instalar centro serie tótems destinados informar pasajeros transporte llegada colectivos consulta saldo revalidar carga virtual otras cuestiones costumbre funcionan exigimos explicaciones sra intendenta vos viste pudiste utilizarlos opinas
https://www.facebook.com/1509101616087339/posts/2285893771741449/	493_Renata Ghilotti_Cambiemos_2_No	video	2019-08-02T00:00:00Z	23	agosto	🎥🗣| “Los usuarios opinan sobre el mal estado de los Tótems (paneles de información) del transporte público.”¿Los usaste? ¿Te funcionaron? Gracias #RosarioNuestro y #MitreRosario.	usuarios opinan mal estado tótems paneles información transporte usaste funcionaron gracias rosarionuestro mitrerosario
https://www.facebook.com/1509101616087339/posts/2286239175040242/?substory_index=0	494_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-03T00:00:00Z	129	agosto	‪“EN ESTAS ELECCIONES NOS JUGAMOS NO VOLVER AL PASADO” @divoskus en #Rosario 🇦🇷💪🏼‬‪Junto al equipo de #JuntosPorElCambio acompañamos a Daniel Ivoskus en la presentación del libro Mentirosamente investigación y análisis de las fake news. #ComunicacionPolitica #PensandoRosario ‬#DefensoresDelCambio	elecciones jugamos volver rosario equipo juntosporelcambio acompañamos daniel ivoskus presentación libro mentirosamente investigación análisis fake news comunicacionpolitica pensandorosario defensoresdelcambio
https://www.facebook.com/1509101616087339/posts/2286794068318086/?substory_index=0	495_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-03T00:00:00Z	81	agosto	#JuntosSomosImparablesSalimos a escuchar a los vecinos de #Rosario en un nuevo timbreo nacional  🛎 🇦🇷 🇦🇷#MacriPichetto #BoletaCompleta 💪🏼💪🏼	juntossomosimparablessalimos escuchar vecinos rosario nuevo timbreo nacional macripichetto boletacompleta
https://www.facebook.com/1509101616087339/posts/2286814801649346/	496_Renata Ghilotti_Cambiemos_2_No	album	2019-08-03T00:00:00Z	112	agosto	“Los rosarinos quieren una democracia de verdad sin autoritarismo y sin mafias. Juntos vamos a lograrlo.“ #MacriPichetto#BoletaCompleta  @ Rosario Santa Fe	rosarinos quieren democracia verdad autoritarismo mafias juntos lograrlo macripichetto boletacompleta rosario santa_fe
https://www.facebook.com/1509101616087339/posts/2286819834982176/	497_Renata Ghilotti_Cambiemos_2_No	album	2019-08-03T00:00:00Z	97	agosto	“Los rosarinos quieren una democracia de verdad sin autoritarismo y sin mafias. Juntos vamos a lograrlo.“ #MacriPichetto#BoletaCompleta	rosarinos quieren democracia verdad autoritarismo mafias juntos lograrlo macripichetto boletacompleta
https://www.facebook.com/1509101616087339/posts/2286993911631435/	498_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-03T00:00:00Z	1037	agosto	Así quedó el Cabildo luego de la marcha por Santiago Maldonado. Sobran las palabras.	cabildo marcha santiago maldonado sobran palabras
https://www.facebook.com/1509101616087339/posts/2287697504894409/?substory_index=0	499_Renata Ghilotti_Cambiemos_2_Si	photo	2019-08-04T00:00:00Z	1779	agosto	VAMOS PRESIDENTE 🇦🇷#YoVotoMM @mauriciomacri #JuntosSomosImparables	presidente yovotomm juntossomosimparables
https://www.facebook.com/1509101616087339/posts/2288670651463761/?substory_index=0	500_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-05T00:00:00Z	676	agosto	‪“Ahora más que nunca hay que votar por nuestros hijos por nuestros nietos y POR EL FUTURO DE LA ARGENTINA.” 🇦🇷🇦🇷@mauriciomacri presidente #BoletaCompleta #JuntosSomosImparables	ahora nunca votar hijos nietos futuro argentina presidente boletacompleta juntossomosimparables
https://www.facebook.com/1509101616087339/posts/2289298241401002/	501_Renata Ghilotti_Cambiemos_2_No	album	2019-08-06T00:00:00Z	243	agosto	‪JUNTOS SOMOS EL CAMBIO‬‪“Porque está en juego el destino de todos y estamos completamente convencidos de que el diálogo es la mejor herramienta para construir la #Argentina que nos merecemos.” ‬‪Los rosarinos #VotamosFuturo #MacriPresidente #JuntosPorElCambio‬ @ Rosario Santa Fe	juntos cambio juego destino completamente convencidos diálogo mejor herramienta construir argentina merecemos rosarinos votamosfuturo macripresidente juntosporelcambio rosario santa_fe
https://www.facebook.com/1509101616087339/posts/2290228837974609/?substory_index=0	502_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-08T00:00:00Z	313	agosto	Junto a @roylopezmolina y los @defensorasdelcambio de barrio Belgrano sabemos muy bien que es #AhoraMásQueNunca cuando hay demostrar que acá estamos que este es nuestro país y que  no queremos volver atrás.” #VotemosFuturo #MacriPresidente	barrio belgrano ahoramásquenunca demostrar acá país volver atrás votemosfuturo macripresidente
https://www.facebook.com/1509101616087339/posts/2290922291238597/?substory_index=0	503_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-08T00:00:00Z	390	agosto	#YoVotoMM 🇦🇷🇦🇷	yovotomm
https://www.facebook.com/1509101616087339/posts/2291521107845382/?substory_index=0	504_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-09T00:00:00Z	678	agosto	El domingo demostremos que JUNTOS somos IMPARABLES. #YoVotoMM 💪🏼🇦🇷	domingo demostremos juntos imparables yovotomm
https://www.facebook.com/1509101616087339/posts/2292403484423811/?substory_index=0	505_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-10T00:00:00Z	225	agosto	Cada vez somos más los que seguimos apostando al cambio. Este domingo todos a cuidar el voto de @mauriciomacri 🇦🇷¡JUNTOS SOMOS IMPARABLES!	seguimos apostando cambio domingo cuidar voto juntos imparables
https://www.facebook.com/1509101616087339/posts/2292501054414054/	506_Renata Ghilotti_Cambiemos_2_No	album	2019-08-10T00:00:00Z	218	agosto	Cada voto cuenta el domingo elegimos entre futuro o volver al pasado.  #FuerzaFiscales #MacriPresidente #JuntosSomosImparables @ Rosario Santa Fe	voto domingo elegimos futuro volver fuerzafiscales macripresidente juntossomosimparables rosario santa_fe
https://www.facebook.com/1509101616087339/posts/2292954301035396/?substory_index=0	507_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-11T00:00:00Z	578	agosto	ES HOY ES AHORA.Se define si seguimos dando la batalla contra las mafias la delincuencia la corrupción y el narcotráfico o volvemos a mirar hacia otro lado.Se define si seguimos integrándonos al mundo o le damos la espalda.Se define el futuro de la #Argentina #YoVotoMM 🇦🇷	ahora define seguimos dando batalla contra mafias delincuencia corrupción narcotráfico volvemos mirar define seguimos integrándonos mundo damos espalda define futuro argentina yovotomm
https://www.facebook.com/1509101616087339/posts/2293827374281422/?substory_index=0	508_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-12T00:00:00Z	383	agosto	Gracias Sr Presidente. 🇦🇷#VamosArgentina	gracias sr presidente vamosargentina
https://www.facebook.com/1509101616087339/posts/2295635484100611/	509_Renata Ghilotti_Cambiemos_2_No	video	2019-08-14T00:00:00Z	164	agosto	#MauricioEscuchó Entiendo el enojo y el cansancio de muchos de ustedes y como presidente de los argentinos estoy acá para seguir dando pelea por ese futuro que todos nos merecemos. Por eso les digo ¡Vamos argentinos! A no aflojar que vamos a salir de esta como salimos muchas veces.	mauricioescuchó entiendo enojo cansancio presidente argentinos acá seguir dando pelea futuro merecemos digo argentinos aflojar salir salimos
https://www.facebook.com/1509101616087339/posts/2297261520604674/	510_Renata Ghilotti_Cambiemos_2_No	video	2019-08-16T00:00:00Z	346	agosto	#AcaEstamos ... y vamos a darla vuelta 🇦🇷🇦🇷	acaestamos darla vuelta
https://www.facebook.com/1509101616087339/posts/2298017313862428/?substory_index=0	511_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-17T00:00:00Z	94	agosto	Hoy recordamos al General José de San Martín. Defensor de la República de la libertad y la soberanía.#17DeAgosto 🇦🇷🇦🇷#DefendamosLaRepública	recordamos josé san_martín defensor república libertad soberanía deagosto defendamoslarepública
https://www.facebook.com/1509101616087339/posts/2301157466881746/	512_Renata Ghilotti_Cambiemos_2_No	link	2019-08-21T00:00:00Z	1	agosto	#VamosADarlaVuelta En octubre los argentinos definiremos el rumbo de nuestra democracia y la continuidad o no de nuestra República. Aún podemos ganar pero para eso te necesitamos. ¡La Argentina te necesita! 🇦🇷¡Ponete la 10 y sumate a fiscalizar! Www.vamosadarlavuelta.com	vamosadarlavuelta octubre argentinos definiremos rumbo democracia continuidad república podemos ganar necesitamos argentina necesita ponete sumate fiscalizar
https://www.facebook.com/1509101616087339/posts/2301157546881738/	513_Renata Ghilotti_Cambiemos_2_No	link	2019-08-21T00:00:00Z	75	agosto	#VamosADarlaVuelta En octubre los argentinos definiremos el rumbo de nuestra democracia y la continuidad o no de nuestra República. Aún podemos ganar pero para eso te necesitamos. ¡La Argentina te necesita! 🇦🇷¡Ponete la 10 y sumate a fiscalizar! Www.vamosadarlavuelta.com	vamosadarlavuelta octubre argentinos definiremos rumbo democracia continuidad república podemos ganar necesitamos argentina necesita ponete sumate fiscalizar
https://www.facebook.com/1509101616087339/posts/2303119073352252/	514_Renata Ghilotti_Cambiemos_2_No	album	2019-08-23T00:00:00Z	26	agosto	Junto a la hermosa familia de Alcara Li Fusi Messina distinguimos al escritor Giuseppe “Pipo” Stazzone y a Lucia Sirna protagonista en “Lettera di una Madre emigrata in Argentina” una novela bibliográfica conmovedora y que en parte representa la historia de vida de muchos de nuestros abuelos.  @ Palacio Vasallo	hermosa familia alcara li fusi messina distinguimos escritor giuseppe pipo stazzone lucia sirna protagonista lettera di madre emigrata in argentina novela bibliográfica conmovedora representa historia vida abuelos palacio vasallo
https://www.facebook.com/1509101616087339/posts/2303920829938743/?substory_index=0	515_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-24T00:00:00Z	4024	agosto	JUNTOS PARA DEFENDER LA REPÚBLICA! 🇦🇷 #24A #Rosario #VamosADarlaVuelta	juntos defender república rosario vamosadarlavuelta
https://www.facebook.com/1509101616087339/posts/2308257989505027/?substory_index=0	516_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-30T00:00:00Z	285	agosto	TENEMOS EN NUESTRAS MANOS EL PODER DE DEFENDER LA REPÚBLICA Hoy junto a más de 250 ciudadanos voluntarios llevamos adelante la capacitación de fiscales de #VamosADarlaVuelta. Porque hoy defender la República es defender el modelo de país que propone @mauriciomacri. Por eso en octubre ¡Vamos con todo a cuidar los votos de los argentinos! ¡Vamos a darla vuelta!	manos defender república ciudadanos voluntarios llevamos capacitación fiscales vamosadarlavuelta defender república defender modelo país propone octubre cuidar votos argentinos darla vuelta
https://www.facebook.com/1509101616087339/posts/2309016309429195/	517_Renata Ghilotti_Cambiemos_2_No	photo	2019-08-30T00:00:00Z	170	agosto	“FEIN SE VA DE LA INTENDENCIA CON UN FRACASO ROTUNDO EN MATERIA DE TRANSPORTE”Desde un primer momento advertíamos que desde la Municipalidad estaban estirando la norma como un chicle utilizando un artilugio legal para establecer un boleto de $3250 a espaldas de los ciudadanos.Ante un sistema de transporte con graves problemas en sus frecuencias calidad y limpieza de sus unidades lo único que genera este aumento es seguir espantando a los pasajeros y alimentar ese círculo vicioso que permanentemente lo desfinancia.Lo dije entonces y lo ratifico: No es el momento de seguir metiéndole la mano en el bolsillo a la gente siempre hay otras alternativas. El balance de los 8 años de Fein en materia de transporte arrojan un rotundo fracaso.	fein intendencia fracaso rotundo materia transporte momento advertíamos municipalidad estirando norma chicle utilizando artilugio legal establecer boleto espaldas ciudadanos sistema transporte graves problemas frecuencias calidad limpieza unidades único genera aumento seguir espantando pasajeros alimentar círculo vicioso permanentemente desfinancia dije ratifico momento seguir metiéndole mano bolsillo gente siempre otras alternativas balance años fein materia transporte arrojan rotundo fracaso
https://www.facebook.com/1509101616087339/posts/2311705012493658/	518_Renata Ghilotti_Cambiemos_2_No	video	2019-09-02T00:00:00Z	395	septiembre	ES POSIBLE ‪! 🇦🇷💪🏼No tengo ninguna duda todos nosotros el 27 de octubre #LaVamosADarVuelta y vamos a llegar al balotaje.	posible duda nosotros octubre lavamosadarvuelta llegar balotaje
https://www.facebook.com/1509101616087339/posts/2312596605737832/	519_Renata Ghilotti_Cambiemos_2_No	album	2019-09-04T00:00:00Z	214	septiembre	¿Todavía no te anotaste?Se viene una nueva capacitación de fiscales de Vamos A Darla Vuelta en Rosario.Súmate en 👇https://vamosadarlavuelta.com	anotaste viene capacitación fiscales darla vuelta rosario súmate
https://www.facebook.com/1509101616087339/posts/2313381972325962/?substory_index=0	520_Renata Ghilotti_Cambiemos_2_No	photo	2019-09-04T00:00:00Z	180	septiembre	“QUE SEA DIFÍCIL NO QUIERE DECIR QUE SEA IMPOSIBLE”.Es la República quien nos necesita nos une y nos da las esperanzas y las libertades para poder defenderla. 🇦🇷Súmate para fiscalizar en octubre 👇https://vamosadarlavuelta.com	difícil imposible república necesita une esperanzas libertades defenderla súmate fiscalizar octubre
https://www.facebook.com/1509101616087339/posts/2318420865155406/?substory_index=0	521_Renata Ghilotti_Cambiemos_2_No	photo	2019-09-11T00:00:00Z	225	septiembre	LISTOS PARA DARLA VUELTA!!!  🇦🇷‬En una nueva capacitación de #VamosADarlaVuelta multiplicamos las energías junto a 250 nuevos fiscales voluntarios. Tenemos la oportunidad histórica de defender los sueños de todos los argentinos. ¡Defendamos los votos de @mauriciomacri	listos darla vuelta capacitación vamosadarlavuelta multiplicamos energías fiscales voluntarios oportunidad histórica defender sueños argentinos defendamos votos
https://www.facebook.com/1509101616087339/posts/2319114691752690/?substory_index=0	522_Renata Ghilotti_Cambiemos_2_No	photo	2019-09-11T00:00:00Z	44	septiembre	PARA ADRIANA Y TODOS LOS MAESTROS: MUY FELiZ DÍA! El amor y la contención de Adriana para con mi hermana Barby sin dudas marcó su infancia y la de toda mi familia. Mi cariño y admiración para todos aquellos que día a día realizan una de las tareas más nobles de nuestro planeta. 😘	adriana maestros feliz amor contención adriana hermana barby dudas marcó infancia familia cariño admiración realizan tareas nobles planeta
https://www.facebook.com/1509101616087339/posts/2320097954987697/	523_Renata Ghilotti_Cambiemos_2_No	video	2019-09-13T00:00:00Z	195	septiembre	¿Que harías si algo así te pasa a vos mientras comes con tu familia en el Alto o el Portal? Crean caos en la sociedad y así pretenden ir por todo.  ¿Todavía tienes dudas? Esto pasó en Buenos Aires la CTEP de Grabois organizó escraches y saqueos en el shopping Patio Bullrich y otros más.	harías pasa vos comes familia alto portal crean caos sociedad pretenden dudas pasó buenos aires ctep grabois organizó escraches saqueos shopping patio bullrich otros
https://www.facebook.com/1509101616087339/posts/2323496364647856/?substory_index=0	524_Renata Ghilotti_Cambiemos_2_No	photo	2019-09-16T00:00:00Z	82	septiembre	EL MOMENTO DE COMPROMETERSE ES AHORA.  🙌 🇦🇷Hace como este gran equipo y anótate para defender la decisión y los sueños de cada argentino. #VamosADarlaVuelta #macripichetto2019	momento comprometerse ahora equipo anótate defender decisión sueños argentino vamosadarlavuelta macripichetto
https://www.facebook.com/1509101616087339/posts/2325912261072933/?substory_index=0	525_Renata Ghilotti_Cambiemos_2_No	photo	2019-09-19T00:00:00Z	71	septiembre	‪TELÉFONO PARA LA #GUM ☎️‪En el día de hoy aprobamos un pedido de informes sobre el deficiente funcionamiento del sistema de atención telefónica de la Guardia Urbana Municipal. ‬‪PD: Esperamos pronta  respuestas 😉‬	teléfono gum aprobamos pedido informes deficiente funcionamiento sistema atención telefónica guardia urbana municipal pd esperamos pronta respuestas
https://www.facebook.com/1509101616087339/posts/2326684370995722/?substory_index=0	526_Renata Ghilotti_Cambiemos_2_No	photo	2019-09-20T00:00:00Z	402	septiembre	‪A PASO FIRME! 🏃🏻‍♂️🏃🏻‍♀️🇦🇷‬‪Nos preparamos para la marcha del #SiSePuede y recorremos la ciudad junto a @totyfloresok  @lucilalehmann @marcelomegna @eugeniomalaponte y todo el equipo!‬‪#VamosADarlaVuelta #Rosario‬	paso firme preparamos marcha sisepuede recorremos ciudad equipo vamosadarlavuelta rosario
https://www.facebook.com/1509101616087339/posts/2327339884263504/	527_Renata Ghilotti_Cambiemos_2_No	link	2019-09-21T00:00:00Z	255	septiembre	DURANTE LA GESTIÓN DE FEIN EL BOLETO AUMENTO UN 1.180% (sí leíste bien) 🗞| “Cuando decimos que el fracaso de Monica Fein en el transporte es rotundo lo demostramos con números”.👇‬	gestión fein boleto aumento leíste decimos fracaso monica fein transporte rotundo demostramos números
https://www.facebook.com/1509101616087339/posts/2330380820626077/	528_Renata Ghilotti_Cambiemos_2_No	video	2019-09-24T00:00:00Z	68	septiembre	“Somos los que creemos en la honestidad en la democracia en el diálogo y en el respeto”. #SiSePuede	creemos honestidad democracia diálogo respeto sisepuede
https://www.facebook.com/1509101616087339/posts/2333625316968294/	529_Renata Ghilotti_Cambiemos_2_No	video	2019-09-28T00:00:00Z	67	septiembre	“Somos los que vinimos a resolver los problemas estructurales que este país hace décadas no resuelve. Hoy comienza La Marcha Del #SiSePuede: Salimos para ganar. Acompáñanos 🇦🇷🇦🇷	vinimos resolver problemas estructurales país décadas resuelve comienza marcha sisepuede salimos ganar acompáñanos
https://www.facebook.com/1509101616087339/posts/2334125910251568/	530_Renata Ghilotti_Cambiemos_2_No	video	2019-09-28T00:00:00Z	579	septiembre	ESE ES MI PRESIDENTE.#VamosADarlaVuelta Argentinos #SiSePuede	presidente vamosadarlavuelta argentinos sisepuede
https://www.facebook.com/1509101616087339/posts/2334127680251391/	531_Renata Ghilotti_Cambiemos_2_No	album	2019-09-28T00:00:00Z	641	septiembre	SÍ SE PUEDE 🇦🇷 💪🏼	puede
https://www.facebook.com/1509101616087339/posts/2334918083505684/	532_Renata Ghilotti_Cambiemos_2_No	video	2019-09-29T00:00:00Z	267	septiembre	Se viene una nueva etapa. #SiSePuede	viene etapa sisepuede
https://www.facebook.com/1509101616087339/posts/2336352806695545/?substory_index=0	533_Renata Ghilotti_Cambiemos_2_No	photo	2019-10-01T00:00:00Z	187	octubre	VAMOS A DARLA VUELTA LLEGÓ AL DEPARTAMENTO CASEROS⠀⠀⠀⠀⠀⠀⠀⠀⠀Más de 100 voluntarios de #VamosADarlaVuelta se sumaron hoy a defender la República 💪🏼 Vamos a dejar TODO para cuidar los votos del Presidente @MauricioMacri #SiSePuede	darla vuelta departamento caseros voluntarios vamosadarlavuelta sumaron defender república dejar cuidar votos presidente sisepuede
https://www.facebook.com/1509101616087339/posts/2337547586576067/?substory_index=0	534_Renata Ghilotti_Cambiemos_2_No	photo	2019-10-02T00:00:00Z	291	octubre	‪VAMOS CON ESPERANZA 🇦🇷‬‪Llegamos a Esperanza para acompañar al Presidente @mauriciomacri en su recorrida por nuestra provincia. ‬‪#SíSePuedeSantaFe Con Fe de Hierro #VamosADarlaVuelta‬	esperanza llegamos esperanza acompañar presidente recorrida provincia sísepuedesanta_fe fe hierro vamosadarlavuelta
https://www.facebook.com/1509101616087339/posts/2337597276571098/	535_Renata Ghilotti_Cambiemos_2_No	album	2019-10-02T00:00:00Z	294	octubre	MARCHAMOS JUNTO A NUESTRO PRESIDENTE! 🇦🇷“Nos une cuidar la democracia nos une amar y querer vivir en libertad” #SíSePuedeSantafe @ Esperanza Santa Fe	marchamos presidente une cuidar democracia une amar querer vivir libertad sísepuedesanta_fe esperanza santa_fe
https://www.facebook.com/1509101616087339/posts/2338730019791157/	536_Renata Ghilotti_Cambiemos_2_No	album	2019-10-04T00:00:00Z	196	octubre	‪SE VIENE UNA NUEVA Y ÚLTIMA CAPACITACIÓN DE FISCALES. ¿Te la vas a perder?‬‪Estamos ante una oportunidad única de defender la República y construir la Argentina que soñamos. Súmate a cuidar los votos de Mauricio Macri.‪👉 www.vamosadarlavuelta.com‬	viene capacitación fiscales vas perder oportunidad única defender república construir argentina soñamos súmate cuidar votos mauricio_macri
https://www.facebook.com/1509101616087339/posts/2339477116383114/	537_Renata Ghilotti_Cambiemos_2_No	video	2019-10-04T00:00:00Z	43	octubre	HAGAMOS HISTORIA JUNTOS 🙌¡Es la última oportunidad para que te sumes a fiscalizar! Cuidar los votos de @mauriciomacri es cuidar la República 🇦🇷‪Súmate en 👇www.vamosadarlavuelta.com	hagamos historia juntos oportunidad sumes fiscalizar cuidar votos cuidar república súmate
